exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
noHITL,2,0,192,61,3.3403,,0.220877,0,0.0600659,0.15,0.206492,0.260765,0.280467,0.29313,0.298499,0.298732,0.297161,0.298997,0.3,0.3,0.298124,0.270047,0.212107,0.150246
noHITL,2,0,192,62,9.0569,,0.59909,0,0.0600659,0.150758,0.20602,0.26127,0.278767,0.290036,0.296175,0.299348,0.299399,0.29977,0.3,0.3,0.297254,0.268637,0.209394,0.15
noHITL,2,0,192,63,5.51661,,0.364863,0,0.0600659,0.15,0.207354,0.263018,0.279905,0.289379,0.296641,0.298021,0.299554,0.3,0.299468,0.29947,0.295456,0.270279,0.211271,0.150225
noHITL,2,0,192,64,14.9958,,0.992009,0,0.0600659,0.15,0.205831,0.261421,0.279931,0.289235,0.295814,0.297868,0.299601,0.2995,0.299364,0.298443,0.296083,0.269053,0.210955,0.1501
noHITL,2,0,192,65,5.46207,,0.361254,0,0.0600659,0.15,0.205948,0.262354,0.280265,0.287484,0.296636,0.298211,0.298504,0.297695,0.3,0.298922,0.297205,0.272054,0.211472,0.15
noHITL,2,0,192,66,1.21115,,0.0800114,0,0.0600659,0.150365,0.208481,0.263304,0.277569,0.290547,0.296556,0.295688,0.3,0.299935,0.3,0.3,0.299259,0.270028,0.21237,0.150211
noHITL,2,0,192,67,14.9148,,0.986651,0,0.0600659,0.150355,0.206581,0.261408,0.28092,0.288271,0.296982,0.298883,0.299941,0.3,0.299524,0.299002,0.298697,0.272287,0.209266,0.15
noHITL,2,0,192,68,14.4874,,0.958372,0,0.0600659,0.150713,0.206361,0.262135,0.279579,0.288235,0.296461,0.297561,0.297908,0.298833,0.29922,0.298477,0.295052,0.272843,0.210324,0.151106
noHITL,2,0,192,69,3.33012,,0.220203,0,0.0600659,0.15,0.2047,0.260906,0.277493,0.288943,0.298073,0.297596,0.3,0.3,0.3,0.299297,0.298005,0.269235,0.210317,0.150044
noHITL,2,0,192,70,2.0084,,0.132758,0,0.0600659,0.15,0.207463,0.261562,0.279668,0.291978,0.297938,0.299542,0.298613,0.298802,0.298798,0.299471,0.29717,0.268416,0.211321,0.150851
noHITL,2,0,192,71,14.9094,,0.986297,0,0.0600659,0.150073,0.208088,0.263046,0.281472,0.290358,0.296718,0.297883,0.299858,0.3,0.298138,0.297249,0.296766,0.268045,0.211714,0.150127
noHITL,2,0,192,72,5.5133,,0.364644,0,0.0600659,0.15,0.207498,0.262427,0.280517,0.290063,0.296548,0.299125,0.299092,0.299083,0.299987,0.299715,0.294719,0.270074,0.21235,0.150174
noHITL,2,0,192,73,9.11433,,0.602889,0,0.0600659,0.150092,0.209169,0.263319,0.279144,0.288944,0.295711,0.298433,0.299925,0.3,0.3,0.299332,0.29751,0.269752,0.209295,0.15
noHITL,2,0,192,74,14.9654,,0.989998,0,0.0600659,0.150409,0.206309,0.259723,0.280715,0.290856,0.297205,0.298656,0.298989,0.3,0.299196,0.298066,0.297464,0.270867,0.210473,0.150053
noHITL,2,0,192,75,5.50738,,0.364252,0,0.0600659,0.150112,0.208112,0.263958,0.2801,0.291846,0.296989,0.298371,0.298242,0.299805,0.299689,0.299526,0.299047,0.271915,0.210804,0.150511
noHITL,2,0,192,76,15.0187,,0.993527,0,0.0600659,0.15,0.209989,0.262639,0.281044,0.289865,0.29595,0.298322,0.299047,0.299736,0.299127,0.298036,0.297842,0.269206,0.209771,0.15
noHITL,2,0,192,77,15.0626,,0.996426,0,0.0600659,0.15,0.205677,0.259315,0.277546,0.29104,0.298214,0.299042,0.299497,0.299745,0.3,0.298641,0.297973,0.268953,0.210422,0.150034
noHITL,2,0,192,78,14.857,,0.982824,0,0.0600659,0.150309,0.204536,0.259533,0.281561,0.290438,0.296197,0.3,0.299951,0.299375,0.299255,0.298542,0.297822,0.268494,0.210153,0.15075
noHITL,2,0,192,79,1.20334,,0.0794945,0,0.0600659,0.15069,0.21018,0.259915,0.279845,0.290237,0.29555,0.29858,0.297753,0.3,0.3,0.29867,0.298849,0.27014,0.211535,0.150221
noHITL,2,0,192,80,1.98466,,0.131187,0,0.0600659,0.15115,0.204472,0.260178,0.278014,0.290946,0.297146,0.3,0.299837,0.3,0.299569,0.3,0.299077,0.268676,0.208508,0.150384
noHITL,2,0,192,81,5.46137,,0.361208,0,0.0600659,0.15,0.208431,0.261236,0.279608,0.28861,0.296571,0.298686,0.298716,0.298932,0.298972,0.297348,0.297499,0.268632,0.213022,0.150114
noHITL,2,0,192,82,8.97764,,0.593846,0,0.0600659,0.150571,0.207841,0.263901,0.279209,0.290157,0.295558,0.297568,0.298514,0.29925,0.3,0.3,0.298088,0.269864,0.211939,0.150691
noHITL,2,0,192,83,3.27915,,0.216831,0,0.0600659,0.150077,0.20649,0.25942,0.278268,0.288315,0.293758,0.29831,0.296926,0.299129,0.3,0.3,0.29623,0.271001,0.212269,0.150315
noHITL,2,0,192,84,5.43918,,0.35974,0,0.0600659,0.150685,0.205846,0.263627,0.280183,0.287349,0.295583,0.299183,0.299651,0.29928,0.3,0.299173,0.297862,0.27144,0.212974,0.15
noHITL,2,0,192,85,1.96065,,0.129598,0,0.0600659,0.151338,0.208209,0.259243,0.280582,0.28949,0.294582,0.297507,0.299893,0.297981,0.299653,0.298532,0.298641,0.268454,0.213105,0.15
noHITL,2,0,192,86,14.5053,,0.959559,0,0.0600659,0.151116,0.206758,0.260627,0.279163,0.291283,0.296796,0.298776,0.298991,0.299695,0.3,0.299166,0.297471,0.268809,0.209931,0.151543
noHITL,2,0,192,87,5.43753,,0.359631,0,0.0600659,0.150718,0.204887,0.263111,0.277365,0.291603,0.296646,0.298887,0.299764,0.299144,0.299878,0.3,0.296396,0.269041,0.210436,0.15
noHITL,2,0,192,88,0.73622,,0.0485897,0,0.0600659,0.15,0.206622,0.260831,0.280268,0.291027,0.298055,0.29796,0.3,0.299398,0.3,0.298531,0.298935,0.270428,0.212742,0.150753
noHITL,2,0,192,89,5.46342,,0.361344,0,0.0600659,0.150248,0.205633,0.263647,0.280058,0.288414,0.298652,0.299047,0.3,0.299216,0.3,0.298755,0.297019,0.270016,0.212146,0.15
noHITL,2,0,192,90,3.27604,,0.216625,0,0.0600659,0.151098,0.208523,0.260504,0.278982,0.288618,0.297037,0.298988,0.297833,0.299817,0.3,0.3,0.296666,0.269868,0.210019,0.15
noHITL,2,0,192,91,14.5653,,0.963525,0,0.0600659,0.151381,0.207716,0.262626,0.279458,0.290155,0.294903,0.298042,0.298186,0.3,0.299712,0.29971,0.296812,0.267777,0.210993,0.150417
noHITL,2,0,192,92,14.6253,,0.967499,0,0.0600659,0.150407,0.208111,0.261756,0.281014,0.288684,0.297161,0.297398,0.299128,0.299462,0.299328,0.298024,0.297576,0.27035,0.21096,0.151049
noHITL,2,0,192,93,1.95838,,0.129448,0,0.0600659,0.151367,0.205632,0.260489,0.278533,0.29158,0.298248,0.3,0.29967,0.299691,0.299011,0.299129,0.297409,0.268388,0.207947,0.151042
noHITL,2,0,192,94,14.8604,,0.983049,0,0.0600659,0.150569,0.21045,0.262018,0.277511,0.290633,0.296966,0.299635,0.299545,0.299391,0.29927,0.298852,0.296279,0.267357,0.208114,0.15
noHITL,2,0,192,95,5.5103,,0.364445,0,0.0600659,0.150156,0.206651,0.26209,0.279768,0.289561,0.297405,0.29846,0.298701,0.298384,0.299991,0.299318,0.298672,0.269644,0.211861,0.15
noHITL,2,0,192,96,14.9979,,0.992149,0,0.0600659,0.15,0.205743,0.26167,0.278882,0.290503,0.297526,0.298222,0.29855,0.299982,0.3,0.298864,0.296199,0.2672,0.210916,0.15
noHITL,2,0,192,97,2.01339,,0.133088,0,0.0600659,0.150446,0.206398,0.25981,0.280527,0.291914,0.295268,0.298542,0.298503,0.3,0.29997,0.3,0.2978,0.270868,0.208692,0.15
noHITL,2,0,192,98,5.44243,,0.359955,0,0.0600659,0.150221,0.205469,0.260507,0.278082,0.289865,0.295137,0.3,0.299754,0.299821,0.3,0.298456,0.297694,0.268126,0.208842,0.15068
noHITL,2,0,192,99,5.41841,,0.358366,0,0.0600659,0.151103,0.206498,0.260288,0.280888,0.288614,0.297393,0.298339,0.298713,0.299926,0.299089,0.299654,0.297758,0.269942,0.21092,0.15
noHITL,2,0,193,0,15.1166,,1,0,0.0603865,0.15,0.207505,0.2602,0.279355,0.291787,0.297623,0.298593,0.298914,0.29954,0.3,0.299751,0.298432,0.270334,0.21176,0.15
noHITL,2,0,193,1,15.1006,,0.998943,0,0.0603865,0.15,0.208323,0.263242,0.280327,0.290931,0.29663,0.298759,0.299336,0.299405,0.299833,0.299466,0.29825,0.268316,0.211616,0.15
noHITL,2,0,193,2,15.0993,,0.998856,0,0.0603865,0.15,0.205631,0.261129,0.278562,0.289843,0.296737,0.299149,0.299681,0.299853,0.3,0.299522,0.297166,0.269282,0.209409,0.15
noHITL,2,0,193,3,15.0831,,0.997787,0,0.0603865,0.150094,0.205164,0.26017,0.279146,0.291145,0.29845,0.298637,0.299214,0.299556,0.3,0.299692,0.297381,0.268792,0.210306,0.150057
noHITL,2,0,193,4,15.0815,,0.997677,0,0.0603865,0.15,0.206562,0.263513,0.278967,0.288692,0.295142,0.298528,0.29925,0.3,0.299972,0.299852,0.297327,0.271676,0.211808,0.15
noHITL,2,0,193,5,0.00332542,,0,0,0.0603865,0.28174,0.297042,0.260133,0.221871,0.238102,0.29559,0.206768,0.237967,0.155016,0.288023,0.172115,0.256063,0.170416,0.179257,0.187893
noHITL,2,0,193,6,0.0160111,,0.000839374,0,0.0603865,0.216829,0.244652,0.271021,0.185111,0.262459,0.217216,0.154438,0.186015,0.216583,0.190796,0.190961,0.235361,0.20214,0.274522,0.164063
noHITL,2,0,193,7,0.0129418,,0.000636288,0,0.0603865,0.28333,0.247557,0.233034,0.25046,0.252147,0.261321,0.25654,0.221677,0.160547,0.155491,0.285227,0.19098,0.229033,0.177057,0.255725
noHITL,2,0,193,8,0.0184448,,0.00100041,0,0.0603865,0.160455,0.242723,0.209166,0.196374,0.236941,0.233552,0.178297,0.229751,0.221413,0.295468,0.274064,0.205303,0.198544,0.227622,0.25429
noHITL,2,0,193,9,0.00361474,,1.91434e-05,0,0.0603865,0.181439,0.290866,0.165135,0.282757,0.196737,0.224085,0.211337,0.176936,0.210087,0.226765,0.196007,0.259267,0.216658,0.176494,0.266245
noHITL,2,0,193,10,0.00370189,,2.49098e-05,0,0.0603865,0.299131,0.265682,0.170616,0.229304,0.214447,0.246655,0.187575,0.191961,0.160933,0.287452,0.285629,0.217492,0.167387,0.196442,0.252647
noHITL,2,0,193,11,0.0105523,,0.000478183,0,0.0603865,0.287583,0.25865,0.25799,0.262221,0.194594,0.1833,0.289574,0.238507,0.22714,0.157769,0.267982,0.173992,0.212062,0.248196,0.277139
noHITL,2,0,193,12,0.0206242,,0.00114461,0,0.0603865,0.154512,0.274895,0.21702,0.153086,0.268811,0.266696,0.250241,0.260869,0.212394,0.166368,0.291156,0.243298,0.172728,0.253526,0.213468
noHITL,2,0,193,13,0.160404,,0.0103935,0,0.0603865,0.193219,0.266701,0.242479,0.229636,0.210897,0.238412,0.273915,0.271672,0.224324,0.18193,0.200509,0.235766,0.253326,0.159197,0.169889
noHITL,2,0,193,14,0.0126318,,0.000615775,0,0.0603865,0.299363,0.176275,0.195449,0.232175,0.267823,0.296118,0.235996,0.154587,0.251272,0.272083,0.179092,0.272809,0.271737,0.170681,0.210394
noHITL,2,0,193,15,5.53542,,0.366043,0,0.0603865,0.15,0.205092,0.260162,0.277315,0.290661,0.297396,0.299873,0.299241,0.299198,0.3,0.299538,0.297075,0.270654,0.211736,0.15
noHITL,2,0,193,16,2.00268,,0.132291,0,0.0603865,0.15,0.205711,0.260185,0.279511,0.288477,0.298914,0.298054,0.299679,0.299272,0.3,0.299178,0.298478,0.269633,0.212291,0.150479
noHITL,2,0,193,17,3.2554,,0.21518,0,0.0603865,0.150756,0.207585,0.261284,0.278954,0.286862,0.29574,0.298353,0.3,0.297702,0.3,0.3,0.296323,0.268744,0.211332,0.15
noHITL,2,0,193,18,1.99487,,0.131775,0,0.0603865,0.15,0.211797,0.260431,0.279375,0.289614,0.299888,0.298089,0.299587,0.298131,0.29998,0.298442,0.297614,0.26826,0.210179,0.15
noHITL,2,0,193,19,1.95444,,0.129099,0,0.0603865,0.150888,0.207443,0.263583,0.278779,0.288898,0.298317,0.29871,0.3,0.29896,0.3,0.297663,0.297865,0.27002,0.211601,0.15125
noHITL,2,0,193,20,1.96159,,0.129573,0,0.0603865,0.150663,0.208873,0.259451,0.279938,0.288257,0.29925,0.297839,0.298274,0.298793,0.298614,0.299495,0.298364,0.268574,0.211698,0.150716
noHITL,2,0,193,21,5.40543,,0.357442,0,0.0603865,0.151026,0.206295,0.263751,0.280148,0.292025,0.297452,0.298066,0.298734,0.299749,0.299608,0.3,0.298719,0.268495,0.210347,0.150777
noHITL,2,0,193,22,9.05036,,0.598616,0,0.0603865,0.150295,0.207446,0.261485,0.279028,0.289569,0.297166,0.297412,0.298981,0.3,0.3,0.298405,0.297371,0.269574,0.209892,0.15
noHITL,2,0,193,23,1.20109,,0.0792524,0,0.0603865,0.150491,0.208672,0.262464,0.280444,0.291904,0.296933,0.298572,0.298482,0.3,0.3,0.29641,0.29755,0.269787,0.211492,0.150519
noHITL,2,0,193,24,2.00555,,0.132481,0,0.0603865,0.150334,0.206751,0.260207,0.280222,0.290437,0.297801,0.299509,0.3,0.299654,0.3,0.297537,0.297723,0.27067,0.208915,0.150177
noHITL,2,0,193,25,5.44471,,0.360041,0,0.0603865,0.150289,0.209889,0.259555,0.279152,0.28943,0.298541,0.298696,0.298801,0.299661,0.299988,0.297507,0.298841,0.268868,0.209863,0.15
noHITL,2,0,193,26,2.00175,,0.13223,0,0.0603865,0.150513,0.205643,0.259681,0.278307,0.292515,0.298114,0.296994,0.3,0.299758,0.3,0.299822,0.296537,0.269066,0.211073,0.150141
noHITL,2,0,193,27,5.42769,,0.358915,0,0.0603865,0.15,0.203549,0.259752,0.277174,0.290986,0.29663,0.298498,0.3,0.299377,0.298998,0.297065,0.298762,0.268218,0.211923,0.150165
noHITL,2,0,193,28,5.33515,,0.352791,0,0.0603865,0.151167,0.204415,0.263879,0.279597,0.289411,0.295211,0.298905,0.299978,0.3,0.297841,0.29968,0.296642,0.27104,0.211693,0.15
noHITL,2,0,193,29,14.7405,,0.975118,0,0.0603865,0.151197,0.20952,0.262019,0.278974,0.288994,0.295395,0.29816,0.3,0.299523,0.299144,0.298429,0.29798,0.269759,0.210712,0.15
noHITL,2,0,193,30,14.6728,,0.970636,0,0.0603865,0.151563,0.207553,0.261457,0.279168,0.288996,0.296451,0.298783,0.299127,0.299354,0.3,0.299823,0.296577,0.271685,0.211379,0.150238
noHITL,2,0,193,31,5.48782,,0.362893,0,0.0603865,0.150384,0.20675,0.25965,0.280451,0.288596,0.297589,0.29812,0.298594,0.3,0.299655,0.299703,0.299025,0.269546,0.211605,0.15
noHITL,2,0,193,32,14.8039,,0.979315,0,0.0603865,0.150746,0.20622,0.259835,0.280851,0.290885,0.296805,0.297635,0.299312,0.299617,0.299744,0.299767,0.298411,0.270289,0.209885,0.150524
noHITL,2,0,193,33,5.30801,,0.350995,0,0.0603865,0.150619,0.209057,0.260032,0.281121,0.288871,0.297538,0.298806,0.299101,0.297958,0.3,0.29981,0.296357,0.270079,0.212001,0.151521
noHITL,2,0,193,34,15.0407,,0.99498,0,0.0603865,0.15,0.206903,0.260948,0.280424,0.292873,0.297285,0.297839,0.298151,0.299006,0.3,0.299197,0.299188,0.268245,0.213092,0.15
noHITL,2,0,193,35,2.00889,,0.132702,0,0.0603865,0.150046,0.208637,0.261723,0.279404,0.290244,0.296925,0.298728,0.297629,0.3,0.299124,0.299965,0.297667,0.268948,0.209094,0.15
noHITL,2,0,193,36,5.4638,,0.361304,0,0.0603865,0.150252,0.205315,0.262182,0.277837,0.290314,0.295937,0.299132,0.299495,0.299862,0.299144,0.299385,0.298439,0.271764,0.210329,0.150403
noHITL,2,0,193,37,1.96003,,0.129469,0,0.0603865,0.150689,0.206672,0.259972,0.278217,0.289329,0.297402,0.298893,0.29935,0.298305,0.298475,0.298406,0.298664,0.269082,0.20849,0.151138
noHITL,2,0,193,38,3.325,,0.219786,0,0.0603865,0.15,0.205616,0.260069,0.278695,0.290164,0.297582,0.299504,0.3,0.298583,0.3,0.3,0.297776,0.270074,0.20887,0.150239
noHITL,2,0,193,39,5.43191,,0.359194,0,0.0603865,0.15018,0.207042,0.264248,0.281677,0.289278,0.29654,0.296618,0.299196,0.298663,0.299834,0.298173,0.295808,0.269804,0.210497,0.150398
noHITL,2,0,193,40,5.50615,,0.364106,0,0.0603865,0.15032,0.206306,0.261249,0.282694,0.288787,0.297475,0.3,0.299703,0.299169,0.3,0.299355,0.298313,0.269132,0.210053,0.15
noHITL,2,0,193,41,5.34638,,0.353535,0,0.0603865,0.150494,0.209034,0.261408,0.280831,0.288855,0.297011,0.298948,0.3,0.299209,0.298617,0.297328,0.298519,0.269078,0.209394,0.151232
noHITL,2,0,193,42,3.26438,,0.215774,0,0.0603865,0.15,0.20837,0.260141,0.280349,0.291645,0.2979,0.299017,0.299141,0.298098,0.3,0.3,0.294601,0.270561,0.211757,0.151517
noHITL,2,0,193,43,5.54489,,0.366669,0,0.0603865,0.15,0.207264,0.261164,0.280443,0.290919,0.296845,0.298766,0.3,0.299918,0.299082,0.299793,0.298053,0.268506,0.21034,0.15
noHITL,2,0,193,44,5.35557,,0.354143,0,0.0603865,0.150223,0.208265,0.26242,0.27791,0.288958,0.29755,0.297379,0.298606,0.29923,0.298773,0.298261,0.296865,0.269801,0.211754,0.151465
noHITL,2,0,193,45,1.98036,,0.130815,0,0.0603865,0.150194,0.20817,0.262704,0.279583,0.291599,0.295221,0.297446,0.298567,0.298131,0.299302,0.298021,0.298525,0.269867,0.212102,0.151015
noHITL,2,0,193,46,15.0847,,0.99789,0,0.0603865,0.150092,0.209639,0.261798,0.280629,0.289026,0.29687,0.298349,0.299473,0.299505,0.299857,0.299652,0.298557,0.271926,0.211337,0.15
noHITL,2,0,193,47,8.99001,,0.594623,0,0.0603865,0.150683,0.206268,0.26477,0.279167,0.288583,0.296864,0.298763,0.299821,0.3,0.3,0.3,0.297373,0.272217,0.210647,0.150343
noHITL,2,0,193,48,5.4479,,0.360252,0,0.0603865,0.15,0.205925,0.26075,0.279733,0.288643,0.294414,0.298226,0.298691,0.3,0.299407,0.3,0.296935,0.269103,0.212842,0.150509
noHITL,2,0,193,49,5.46518,,0.361395,0,0.0603865,0.150156,0.207134,0.258425,0.27673,0.290534,0.296374,0.298703,0.298131,0.3,0.299714,0.298741,0.297252,0.269723,0.20957,0.15
noHITL,2,0,193,50,5.43486,,0.359389,0,0.0603865,0.15,0.207819,0.259789,0.279536,0.290823,0.296935,0.297192,0.299237,0.299758,0.298594,0.299941,0.297337,0.268827,0.210667,0.150477
noHITL,2,0,193,51,5.22391,,0.345431,0,0.0603865,0.151731,0.204851,0.259494,0.27769,0.291708,0.297911,0.298099,0.299628,0.299547,0.299294,0.3,0.297956,0.27129,0.209885,0.151676
noHITL,2,0,193,52,15.041,,0.995001,0,0.0603865,0.15,0.207002,0.261679,0.281059,0.288492,0.296281,0.297897,0.299618,0.299849,0.299392,0.298806,0.29754,0.272628,0.210518,0.15
noHITL,2,0,193,53,5.48216,,0.362518,0,0.0603865,0.15,0.206895,0.259443,0.279417,0.289152,0.297375,0.3,0.298278,0.3,0.299921,0.299565,0.297652,0.269006,0.210968,0.150182
noHITL,2,0,193,54,5.51275,,0.364543,0,0.0603865,0.15,0.208596,0.259149,0.280737,0.291838,0.298708,0.299433,0.299875,0.298661,0.299302,0.3,0.297938,0.269969,0.211148,0.150401
noHITL,2,0,193,55,5.53813,,0.366222,0,0.0603865,0.15,0.207956,0.264484,0.281247,0.289229,0.294865,0.298,0.297982,0.299755,0.3,0.299699,0.298646,0.271555,0.211442,0.15
noHITL,2,0,193,56,5.46255,,0.361221,0,0.0603865,0.150238,0.208816,0.261129,0.279693,0.290019,0.29944,0.297456,0.298845,0.299409,0.299843,0.298988,0.297563,0.267831,0.210829,0.150097
noHITL,2,0,193,57,5.46539,,0.361409,0,0.0603865,0.150292,0.208267,0.261723,0.281933,0.290041,0.298079,0.298096,0.299526,0.298132,0.299516,0.299102,0.29716,0.269969,0.213503,0.15
noHITL,2,0,193,58,5.44726,,0.36021,0,0.0603865,0.15,0.206959,0.263806,0.27889,0.28878,0.294293,0.299653,0.299047,0.299448,0.3,0.299515,0.297017,0.272542,0.211806,0.151094
noHITL,2,0,193,59,14.8921,,0.985148,0,0.0603865,0.15,0.208005,0.259011,0.281791,0.289799,0.29643,0.29935,0.3,0.299452,0.299337,0.298723,0.298035,0.267941,0.20975,0.150782
noHITL,2,0,193,60,14.8152,,0.980056,0,0.0603865,0.150882,0.210269,0.260304,0.28158,0.288974,0.296027,0.298155,0.298784,0.3,0.29985,0.299264,0.297636,0.268519,0.210574,0.15
noHITL,2,0,193,61,5.4942,,0.363315,0,0.0603865,0.15,0.20683,0.260937,0.278321,0.290056,0.296468,0.298823,0.3,0.299889,0.297978,0.299134,0.297871,0.269347,0.210989,0.15
noHITL,2,0,193,62,3.3354,,0.220474,0,0.0603865,0.150128,0.205094,0.258978,0.278133,0.291271,0.298247,0.299173,0.298234,0.3,0.3,0.298608,0.295894,0.269711,0.210131,0.15
noHITL,2,0,193,63,14.7406,,0.975124,0,0.0603865,0.15,0.209842,0.261712,0.282001,0.290627,0.295088,0.298298,0.299179,0.299757,0.299859,0.299821,0.2968,0.268753,0.210074,0.151527
noHITL,2,0,193,64,5.52646,,0.36545,0,0.0603865,0.15,0.206211,0.260796,0.279306,0.289147,0.296931,0.298812,0.298626,0.298324,0.3,0.299995,0.297044,0.273932,0.212313,0.15
noHITL,2,0,193,65,5.47685,,0.362168,0,0.0603865,0.15,0.207378,0.262419,0.280724,0.292084,0.296245,0.297336,0.3,0.299252,0.3,0.298953,0.298276,0.26975,0.21286,0.150501
noHITL,2,0,193,66,14.8228,,0.980559,0,0.0603865,0.150591,0.208125,0.259304,0.281982,0.288139,0.296686,0.298554,0.3,0.299959,0.299089,0.298964,0.297472,0.270199,0.21143,0.15
noHITL,2,0,193,67,2.02788,,0.133959,0,0.0603865,0.15034,0.20542,0.259798,0.278766,0.290499,0.296512,0.299505,0.3,0.299662,0.3,0.29893,0.299041,0.268688,0.209874,0.15
noHITL,2,0,193,68,9.01516,,0.596287,0,0.0603865,0.151146,0.207674,0.260355,0.283474,0.291379,0.296917,0.298751,0.3,0.3,0.3,0.2999,0.29681,0.269041,0.208807,0.15015
noHITL,2,0,193,69,14.8103,,0.979735,0,0.0603865,0.15,0.207309,0.258218,0.282949,0.290916,0.297954,0.299145,0.299861,0.3,0.299846,0.299687,0.296125,0.26793,0.210162,0.151477
noHITL,2,0,193,70,15.0474,,0.995424,0,0.0603865,0.15,0.205872,0.262053,0.280717,0.289323,0.296008,0.297508,0.299926,0.3,0.299589,0.298649,0.297114,0.270872,0.210231,0.150006
noHITL,2,0,193,71,5.49713,,0.363509,0,0.0603865,0.150186,0.207062,0.261133,0.277617,0.290307,0.295796,0.298306,0.3,0.298836,0.3,0.299644,0.298966,0.269968,0.211443,0.15
noHITL,2,0,193,72,15.0399,,0.994928,0,0.0603865,0.15,0.205573,0.261336,0.280463,0.289578,0.298417,0.29898,0.299308,0.3,0.298908,0.298857,0.296899,0.269544,0.212701,0.15
noHITL,2,0,193,73,2.00577,,0.132496,0,0.0603865,0.150457,0.209158,0.261229,0.277185,0.289842,0.297476,0.298876,0.298503,0.3,0.299345,0.298486,0.299144,0.269149,0.209647,0.15
noHITL,2,0,193,74,14.9293,,0.987608,0,0.0603865,0.150361,0.208733,0.26016,0.27877,0.289783,0.296654,0.298381,0.29995,0.3,0.299524,0.298613,0.296403,0.269029,0.209208,0.15
noHITL,2,0,193,75,14.958,,0.989508,0,0.0603865,0.150048,0.207862,0.261643,0.280211,0.289246,0.297696,0.298326,0.29911,0.3,0.29998,0.297719,0.297696,0.268584,0.210698,0.15
noHITL,2,0,193,76,14.858,,0.982893,0,0.0603865,0.15,0.208524,0.259206,0.280059,0.286883,0.296618,0.297733,0.299608,0.299843,0.299535,0.298734,0.297061,0.272239,0.211298,0.150091
noHITL,2,0,193,77,14.8979,,0.985529,0,0.0603865,0.150865,0.208668,0.259371,0.280317,0.290045,0.297786,0.299051,0.299568,0.299762,0.3,0.299667,0.297952,0.26958,0.212973,0.15
noHITL,2,0,193,78,3.35887,,0.222027,0,0.0603865,0.15021,0.205142,0.261202,0.278874,0.290823,0.2984,0.299186,0.299057,0.299967,0.3,0.3,0.297988,0.270378,0.211503,0.15
noHITL,2,0,193,79,5.49108,,0.363109,0,0.0603865,0.15,0.207597,0.26394,0.280652,0.290086,0.295752,0.298178,0.298845,0.299184,0.299478,0.297313,0.29911,0.269805,0.211314,0.15
noHITL,2,0,193,80,14.8235,,0.980605,0,0.0603865,0.151249,0.20484,0.258805,0.279627,0.290581,0.29755,0.298735,0.299106,0.3,0.299634,0.299122,0.298598,0.269904,0.211128,0.15
noHITL,2,0,193,81,9.16116,,0.605948,0,0.0603865,0.15,0.207951,0.261448,0.278471,0.291152,0.296984,0.3,0.3,0.3,0.3,0.299768,0.297059,0.269136,0.210881,0.150095
noHITL,2,0,193,82,14.9277,,0.987503,0,0.0603865,0.15,0.206313,0.259683,0.278369,0.289344,0.297279,0.299065,0.299716,0.3,0.29978,0.298796,0.297466,0.271753,0.209963,0.150469
noHITL,2,0,193,83,5.42038,,0.358431,0,0.0603865,0.15,0.210255,0.261799,0.277559,0.290556,0.297033,0.297897,0.297795,0.3,0.299106,0.298608,0.296562,0.269352,0.209053,0.150462
noHITL,2,0,193,84,8.92375,,0.590239,0,0.0603865,0.150302,0.206444,0.260848,0.277944,0.28973,0.296663,0.297618,0.299924,0.3,0.3,0.297655,0.296886,0.269908,0.209718,0.150583
noHITL,2,0,193,85,3.34205,,0.220914,0,0.0603865,0.150383,0.20737,0.262604,0.27973,0.289222,0.29694,0.299129,0.298782,0.3,0.3,0.299671,0.298899,0.268572,0.209009,0.15
noHITL,2,0,193,86,1.97839,,0.130684,0,0.0603865,0.15,0.207148,0.260561,0.277901,0.288732,0.29901,0.297424,0.29928,0.298766,0.299706,0.298543,0.298033,0.269355,0.210688,0.150936
noHITL,2,0,193,87,14.9608,,0.989693,0,0.0603865,0.15,0.207564,0.258754,0.281251,0.289728,0.295646,0.297887,0.298672,0.298772,0.298317,0.297551,0.297545,0.272675,0.212359,0.15
noHITL,2,0,193,88,9.12083,,0.603279,0,0.0603865,0.15,0.208531,0.262184,0.282297,0.289535,0.295892,0.298414,0.3,0.3,0.299606,0.298486,0.296204,0.272175,0.209749,0.15
noHITL,2,0,193,89,9.12697,,0.603685,0,0.0603865,0.15,0.205547,0.260881,0.28109,0.289281,0.298152,0.29882,0.299309,0.3,0.3,0.3,0.296785,0.267921,0.209767,0.150253
noHITL,2,0,193,90,2.02349,,0.133668,0,0.0603865,0.15,0.205562,0.263713,0.279544,0.291348,0.297165,0.299043,0.298537,0.3,0.298941,0.299537,0.298078,0.269827,0.210258,0.15
noHITL,2,0,193,91,5.47588,,0.362103,0,0.0603865,0.15,0.206623,0.259407,0.276251,0.290949,0.298569,0.298336,0.298291,0.298864,0.299495,0.297046,0.296655,0.271399,0.210912,0.15
noHITL,2,0,193,92,2.03149,,0.134198,0,0.0603865,0.15,0.208499,0.259602,0.279673,0.291786,0.296233,0.298872,0.298448,0.299857,0.299607,0.3,0.297938,0.270931,0.210905,0.15
