exp_id,seed,k_eval,gen,id,t_spin,h_anchor,h_guard,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
HITL,2,40,19,55,2.53958,3.97214,3.37829,0.893352,0.284118,0.0785577,0.15,0.191293,0.27296,0.288089,0.279104,0.251714,0.179401,0.20802,0.233254,0.262052,0.278345,0.280018,0.269266,0.241468,0.154053
HITL,2,40,19,56,2.59267,3.97214,3.59105,0.912042,0.293693,0.0785577,0.15,0.191483,0.238358,0.289802,0.28079,0.24365,0.185319,0.196959,0.213169,0.253816,0.267133,0.277336,0.265904,0.249622,0.15
HITL,2,40,19,57,0.93336,3.77354,3.29786,0.327899,0.271672,0.0785577,0.15,0.194319,0.262723,0.298005,0.285063,0.234413,0.173374,0.20129,0.213575,0.257604,0.274622,0.27263,0.275008,0.225085,0.15
HITL,2,40,19,58,2.41278,3.97214,3.4713,0.848716,0.288304,0.0785577,0.15,0.212348,0.233731,0.299949,0.29368,0.243403,0.17289,0.191219,0.217752,0.251991,0.272544,0.275687,0.281519,0.232207,0.152426
HITL,2,40,19,59,2.2072,3.77354,3.3714,0.776341,0.274981,0.0785577,0.15992,0.196923,0.229468,0.280345,0.27816,0.243397,0.187005,0.189234,0.218287,0.249088,0.268928,0.280472,0.268902,0.248907,0.15
HITL,2,40,19,60,2.22025,3.97214,3.4987,0.780935,0.289537,0.0785577,0.155199,0.204858,0.256451,0.278554,0.277306,0.252234,0.173519,0.197141,0.211471,0.259035,0.277468,0.280335,0.272931,0.227496,0.154825
HITL,2,40,19,61,0.974927,3.77354,3.37066,0.342533,0.274948,0.0785577,0.15,0.195813,0.255116,0.287524,0.273886,0.255066,0.197265,0.203347,0.224441,0.267824,0.262464,0.277285,0.277848,0.257522,0.15
HITL,2,40,19,62,2.73191,3.77354,3.23733,0.96106,0.268948,0.0785577,0.15,0.204778,0.260785,0.297641,0.277897,0.247119,0.194667,0.197775,0.227821,0.263787,0.278011,0.279575,0.282695,0.231107,0.155524
HITL,2,40,19,63,2.41152,3.97214,3.60789,0.848271,0.29445,0.0785577,0.15,0.189933,0.249738,0.283452,0.269846,0.238527,0.18076,0.198151,0.209657,0.253002,0.260427,0.268008,0.269007,0.241674,0.15
HITL,2,40,19,64,0.852376,3.97214,3.51819,0.29939,0.290414,0.0785577,0.15,0.181304,0.230435,0.285315,0.278849,0.258452,0.186364,0.201158,0.213811,0.249799,0.26739,0.265336,0.272038,0.237111,0.153334
HITL,2,40,19,65,2.33425,3.77354,3.33123,0.821067,0.273174,0.0785577,0.156703,0.200499,0.254846,0.292266,0.268296,0.245898,0.180476,0.204748,0.214313,0.260417,0.28417,0.27856,0.274385,0.234892,0.15
HITL,2,40,19,66,2.24869,3.97214,3.34205,0.790948,0.282487,0.0785577,0.153206,0.198861,0.251195,0.292534,0.276121,0.243543,0.186679,0.19211,0.228092,0.246129,0.286426,0.282718,0.266008,0.23455,0.158183
HITL,2,40,19,67,2.25205,3.77354,3.3493,0.792133,0.273987,0.0785577,0.153881,0.209851,0.26219,0.28948,0.28124,0.243158,0.177684,0.212513,0.226105,0.26004,0.267905,0.284668,0.270636,0.238687,0.157919
HITL,2,40,19,68,2.25034,3.97214,3.57491,0.791529,0.292966,0.0785577,0.15,0.200395,0.247116,0.275675,0.269574,0.25521,0.181675,0.19783,0.224928,0.253703,0.256133,0.272008,0.272186,0.24656,0.157703
HITL,2,40,19,69,2.51991,3.77354,3.19983,0.886429,0.26726,0.0785577,0.15,0.206573,0.252742,0.277448,0.271863,0.238166,0.187641,0.211785,0.219603,0.258515,0.28843,0.268726,0.267031,0.237305,0.151144
HITL,2,40,19,70,0.749883,3.97214,3.68835,0.263308,0.298071,0.0785577,0.151252,0.203698,0.239474,0.29055,0.284732,0.237184,0.179802,0.202508,0.219342,0.260616,0.252116,0.280569,0.271703,0.238752,0.1595
HITL,2,40,19,71,2.18765,3.97214,3.51834,0.76946,0.29042,0.0785577,0.15,0.189337,0.225064,0.288003,0.271781,0.242807,0.188228,0.202127,0.224041,0.269088,0.28161,0.272758,0.262913,0.23429,0.160095
HITL,2,40,19,72,2.50856,3.97214,3.56699,0.882432,0.29261,0.0785577,0.15,0.196632,0.230272,0.286254,0.271758,0.243466,0.178365,0.200888,0.239249,0.265968,0.268795,0.267141,0.265998,0.232792,0.15
HITL,2,40,19,73,2.50559,3.97214,3.50222,0.881386,0.289695,0.0785577,0.153837,0.194165,0.239565,0.289028,0.273357,0.237431,0.174418,0.194493,0.222324,0.250046,0.277541,0.278793,0.274923,0.240852,0.15
HITL,2,40,19,74,0.972796,3.77354,3.33076,0.341782,0.273152,0.0785577,0.153014,0.208531,0.253449,0.29285,0.276589,0.246316,0.19342,0.209659,0.222201,0.265602,0.277725,0.271777,0.275373,0.23822,0.15
HITL,2,40,19,75,0.927217,3.77354,3.46475,0.325737,0.279182,0.0785577,0.15,0.202759,0.240703,0.297894,0.268445,0.241808,0.186921,0.20471,0.219907,0.273214,0.270451,0.276981,0.267453,0.252135,0.15
HITL,2,40,19,76,0.889449,3.97214,3.40779,0.312441,0.285446,0.0785577,0.15,0.211055,0.247505,0.292801,0.28594,0.23474,0.169442,0.212914,0.206793,0.248014,0.282006,0.280582,0.271833,0.232659,0.15
HITL,2,40,19,77,2.7747,3.77354,3.31984,0.976124,0.272661,0.0785577,0.15,0.195491,0.251557,0.290028,0.282424,0.244786,0.19261,0.198215,0.215868,0.269719,0.280688,0.279382,0.276954,0.232992,0.15
HITL,2,40,19,78,0.901536,3.77354,3.36758,0.316696,0.274809,0.0785577,0.15,0.193662,0.255523,0.297852,0.277605,0.252932,0.192304,0.182779,0.22106,0.271829,0.270705,0.285044,0.256862,0.23778,0.152352
HITL,2,40,19,79,0.258401,3.97214,3.64448,0.0902869,0.296097,0.0785577,0.158074,0.223283,0.244183,0.286013,0.278403,0.240191,0.175888,0.211758,0.205205,0.261523,0.261096,0.286404,0.270449,0.241291,0.15186
HITL,2,40,19,80,2.5547,3.77354,3.32109,0.898677,0.272717,0.0785577,0.154919,0.194023,0.254874,0.298079,0.291717,0.232273,0.185844,0.203648,0.221882,0.269569,0.280529,0.283333,0.269837,0.239149,0.150263
HITL,2,40,19,81,2.4253,3.77354,3.35145,0.85312,0.274084,0.0785577,0.15,0.215609,0.236194,0.295226,0.276723,0.234929,0.178553,0.205459,0.216558,0.255732,0.274498,0.282685,0.268291,0.230156,0.15
HITL,2,40,19,82,2.35783,3.97214,3.54578,0.829371,0.291655,0.0785577,0.1522,0.21479,0.246529,0.288338,0.27153,0.23847,0.181958,0.188334,0.230367,0.255308,0.260526,0.269278,0.275349,0.233635,0.152839
HITL,2,40,19,83,0.92125,3.77354,3.2809,0.323636,0.270909,0.0785577,0.152518,0.192934,0.258049,0.3,0.295458,0.226392,0.194895,0.185374,0.221855,0.272887,0.272557,0.284526,0.266559,0.232844,0.15
HITL,2,40,19,84,2.22373,3.97214,3.56196,0.782161,0.292383,0.0785577,0.15,0.187867,0.215117,0.29393,0.279219,0.238946,0.188952,0.191317,0.2246,0.26132,0.267275,0.272313,0.259061,0.240575,0.155533
HITL,2,40,19,85,0.809783,3.97214,3.63636,0.284396,0.295732,0.0785577,0.15,0.194081,0.244659,0.278209,0.277607,0.227564,0.177484,0.19113,0.220076,0.263352,0.253492,0.279539,0.2653,0.230487,0.154855
HITL,2,40,19,86,2.14672,3.97214,3.5718,0.755049,0.292826,0.0785577,0.15,0.212126,0.242496,0.291884,0.284052,0.235307,0.175209,0.210317,0.211175,0.25267,0.265971,0.276467,0.27032,0.24109,0.157517
HITL,2,40,19,87,2.47595,3.97214,3.5479,0.870951,0.291751,0.0785577,0.15,0.195528,0.243386,0.3,0.286518,0.246776,0.168604,0.177287,0.21768,0.265325,0.274236,0.281517,0.268874,0.241482,0.152905
HITL,2,40,19,88,2.38814,3.97214,3.53605,0.840042,0.291217,0.0785577,0.15,0.184508,0.250713,0.293606,0.273025,0.248852,0.187341,0.190197,0.213773,0.270508,0.279854,0.271379,0.267785,0.246448,0.153314
HITL,2,40,19,89,2.48838,3.97214,3.50384,0.875327,0.289768,0.0785577,0.15,0.186953,0.240427,0.29258,0.269279,0.267403,0.188635,0.20416,0.225953,0.258456,0.273383,0.279252,0.259349,0.232332,0.150751
HITL,2,40,19,90,2.71448,3.77354,3.28408,0.954926,0.271052,0.0785577,0.15,0.197677,0.257904,0.290491,0.27588,0.243842,0.18457,0.188718,0.226796,0.261728,0.279887,0.279542,0.264265,0.249298,0.15
HITL,2,40,19,91,2.53813,3.97214,3.48669,0.892844,0.288996,0.0785577,0.150606,0.212122,0.242308,0.285317,0.286086,0.240873,0.186008,0.194537,0.222285,0.250134,0.267908,0.281097,0.274113,0.233048,0.153721
HITL,2,40,19,92,0.84403,3.97214,3.63088,0.296452,0.295485,0.0785577,0.15,0.20264,0.2417,0.284123,0.275231,0.247203,0.182679,0.210693,0.210287,0.253111,0.260358,0.27572,0.266893,0.24267,0.152612
HITL,2,40,19,93,2.4318,3.77354,3.42801,0.855409,0.277529,0.0785577,0.150545,0.20003,0.230579,0.29076,0.283076,0.248598,0.181433,0.204051,0.218999,0.261503,0.27085,0.277923,0.269662,0.2331,0.151072
HITL,2,40,19,94,0.799104,3.97214,3.44246,0.280636,0.287006,0.0785577,0.15,0.202367,0.253383,0.3,0.274196,0.235803,0.182343,0.179333,0.224882,0.253791,0.273359,0.260546,0.265447,0.238316,0.160098
HITL,2,40,19,95,2.54843,3.97214,3.63396,0.896469,0.295623,0.0785577,0.150412,0.196516,0.242107,0.293701,0.277199,0.24116,0.186035,0.1946,0.219835,0.257797,0.262193,0.284447,0.264518,0.242753,0.15
HITL,2,40,19,96,2.56288,3.97214,3.52607,0.901557,0.290768,0.0785577,0.15,0.184037,0.239163,0.294886,0.271792,0.261362,0.183795,0.194014,0.222183,0.262727,0.27559,0.283443,0.276353,0.244742,0.15
HITL,2,40,19,97,2.52248,3.97214,3.52549,0.887332,0.290742,0.0785577,0.15,0.215622,0.235567,0.288773,0.28205,0.233271,0.181692,0.210086,0.227999,0.25947,0.270801,0.283,0.266477,0.243228,0.150852
HITL,2,40,19,98,0.740423,3.77354,3.44915,0.259978,0.27848,0.0785577,0.156975,0.194534,0.259391,0.29196,0.276134,0.23763,0.18053,0.207269,0.232331,0.272461,0.260724,0.271827,0.271115,0.252545,0.159636
HITL,2,40,19,99,2.72992,3.97214,3.44765,0.960359,0.287239,0.0785577,0.15,0.209465,0.246342,0.286456,0.282121,0.240342,0.172693,0.188091,0.223963,0.258524,0.278193,0.288867,0.278551,0.249648,0.15
HITL,2,40,20,0,2.58888,3.97214,3.53704,0.920369,0.291262,0.0759109,0.15,0.199526,0.252776,0.29899,0.277176,0.245248,0.177299,0.186251,0.215577,0.265537,0.279009,0.28115,0.268666,0.236161,0.151944
HITL,2,40,20,1,2.49761,3.97214,3.57609,0.887908,0.293019,0.0759109,0.15,0.192641,0.230116,0.292832,0.271945,0.259013,0.1871,0.197281,0.228447,0.260971,0.269998,0.273906,0.261442,0.242426,0.150156
HITL,2,40,20,2,2.36053,3.97214,3.6247,0.839161,0.295207,0.0759109,0.153602,0.199595,0.249562,0.287577,0.274174,0.237143,0.180767,0.19567,0.219203,0.253875,0.260192,0.271495,0.271703,0.243323,0.15301
HITL,2,40,20,3,2.78983,3.77354,3.31917,0.99183,0.272631,0.0759109,0.15,0.200045,0.251143,0.3,0.293263,0.236283,0.178305,0.189068,0.214755,0.260158,0.275342,0.281383,0.276084,0.236008,0.15
HITL,2,40,20,4,2.35043,3.97214,3.57185,0.835568,0.292829,0.0759109,0.15,0.212153,0.240823,0.286475,0.281453,0.236867,0.188556,0.212215,0.215253,0.252239,0.258978,0.279255,0.273756,0.240512,0.153483
HITL,2,40,20,5,0.0180649,3.71996,3.71996,0.00610729,0.288286,0.0759109,0.232011,0.213612,0.19728,0.176888,0.163494,0.27889,0.277651,0.231585,0.204959,0.233814,0.152082,0.193529,0.294595,0.180421,0.247966
HITL,2,40,20,6,0.0464264,3.71996,3.71996,0.0161935,0.288286,0.0759109,0.169978,0.295139,0.285904,0.178123,0.288907,0.254099,0.294204,0.220318,0.248687,0.267404,0.192174,0.252965,0.215047,0.18697,0.161412
HITL,2,40,20,7,0.0620141,3.71996,3.71996,0.021737,0.288286,0.0759109,0.190575,0.225987,0.205158,0.282692,0.201357,0.195879,0.180128,0.162189,0.185679,0.175321,0.17591,0.226742,0.289318,0.210241,0.178528
HITL,2,40,20,8,0.0113514,3.71996,3.71996,0.00371976,0.288286,0.0759109,0.23048,0.236921,0.192421,0.176986,0.222826,0.186234,0.173681,0.193228,0.15988,0.272231,0.264079,0.203528,0.272833,0.182603,0.169154
HITL,2,40,20,9,0.00855962,3.71996,3.71996,0.00272692,0.288286,0.0759109,0.175681,0.211001,0.281788,0.292876,0.164793,0.150155,0.246024,0.189191,0.215189,0.276494,0.214989,0.227125,0.2572,0.156661,0.284883
HITL,2,40,20,10,0.000891774,3.71996,3.71996,0,0.288286,0.0759109,0.23576,0.252555,0.230498,0.243517,0.199298,0.268786,0.215698,0.250534,0.176285,0.18876,0.250906,0.226271,0.241522,0.178111,0.295808
HITL,2,40,20,11,0.055424,3.71996,3.71996,0.0193933,0.288286,0.0759109,0.215801,0.297716,0.226662,0.218211,0.161485,0.165445,0.194867,0.24185,0.156459,0.220611,0.284839,0.243615,0.266129,0.253213,0.161832
HITL,2,40,20,12,0.0122732,3.71996,3.71996,0.00404757,0.288286,0.0759109,0.243431,0.189707,0.245062,0.263579,0.204745,0.182597,0.258744,0.152106,0.201193,0.20317,0.288429,0.217502,0.243592,0.221074,0.219544
HITL,2,40,20,13,0.0019806,3.71996,3.71996,0.00038722,0.288286,0.0759109,0.293651,0.178357,0.277344,0.26978,0.236119,0.159428,0.294932,0.168951,0.241358,0.163937,0.288907,0.152653,0.210231,0.229243,0.215039
HITL,2,40,20,14,0.00950599,3.71996,3.71996,0.00306348,0.288286,0.0759109,0.225903,0.292241,0.243238,0.211172,0.19667,0.276832,0.219014,0.270445,0.171386,0.298277,0.235226,0.219116,0.204316,0.258528,0.280742
HITL,2,40,20,15,2.64481,3.58486,3.17142,0.940256,0.257596,0.0759109,0.15,0.204097,0.242664,0.284381,0.281604,0.247616,0.178801,0.191302,0.223353,0.256696,0.276041,0.277253,0.262362,0.246914,0.15
HITL,2,40,20,16,0.920453,3.77354,3.45592,0.327024,0.278785,0.0759109,0.15,0.18704,0.243935,0.3,0.283492,0.24423,0.176864,0.188959,0.218856,0.274625,0.270683,0.281463,0.263931,0.24523,0.15
HITL,2,40,20,17,2.57683,3.77354,3.37392,0.916083,0.275094,0.0759109,0.15,0.188106,0.228189,0.282944,0.269349,0.245383,0.190617,0.211833,0.22589,0.255192,0.263107,0.27057,0.276977,0.240487,0.15
HITL,2,40,20,18,2.40064,3.58486,3.29288,0.853423,0.263062,0.0759109,0.154581,0.197464,0.238821,0.284067,0.2809,0.244867,0.190361,0.203484,0.218038,0.258469,0.261118,0.281112,0.263558,0.245305,0.15
HITL,2,40,20,19,2.24925,3.77354,3.4424,0.799586,0.278176,0.0759109,0.151722,0.202962,0.252321,0.289013,0.274607,0.241798,0.172758,0.200733,0.224896,0.254203,0.256721,0.275659,0.272645,0.244534,0.156906
HITL,2,40,20,20,2.60805,3.58486,3.05984,0.927187,0.252575,0.0759109,0.152292,0.214777,0.239359,0.294121,0.272474,0.261383,0.198922,0.203405,0.23276,0.258689,0.278061,0.282553,0.278241,0.228993,0.15
HITL,2,40,20,21,2.32353,3.77354,3.31532,0.825999,0.272458,0.0759109,0.153645,0.202474,0.249656,0.27466,0.27859,0.254053,0.180902,0.197774,0.224828,0.249968,0.266668,0.275627,0.278109,0.245749,0.156541
HITL,2,40,20,22,0.702896,3.58486,3.30242,0.249654,0.263491,0.0759109,0.156793,0.197997,0.246153,0.291484,0.278783,0.245014,0.187234,0.190679,0.21839,0.26097,0.254751,0.294728,0.259698,0.252366,0.157161
HITL,2,40,20,23,0.803101,3.77354,3.4127,0.28529,0.27684,0.0759109,0.153437,0.212869,0.254291,0.284259,0.283882,0.228173,0.18283,0.215768,0.226624,0.261871,0.248487,0.286418,0.270275,0.245222,0.153006
HITL,2,40,20,24,2.47984,3.77354,3.37431,0.881588,0.275112,0.0759109,0.156628,0.204084,0.251242,0.297546,0.286147,0.239538,0.178726,0.196484,0.223688,0.254836,0.270798,0.273828,0.275543,0.241793,0.151766
HITL,2,40,20,25,2.09499,3.77354,3.44441,0.744726,0.278267,0.0759109,0.162933,0.199468,0.234847,0.289094,0.273386,0.243079,0.180904,0.196936,0.215421,0.253996,0.270764,0.28571,0.27141,0.233824,0.15
HITL,2,40,20,26,2.66838,3.77354,3.34545,0.948641,0.273814,0.0759109,0.150572,0.204065,0.245,0.286044,0.273887,0.24199,0.182341,0.195332,0.222332,0.255615,0.275395,0.273698,0.271047,0.246421,0.15
HITL,2,40,20,27,2.49232,3.58486,3.22369,0.886027,0.259949,0.0759109,0.15,0.215078,0.25099,0.285469,0.277178,0.250979,0.183492,0.198172,0.212713,0.254391,0.262701,0.275742,0.262735,0.252119,0.151542
HITL,2,40,20,28,2.42124,3.77354,3.39575,0.86075,0.276077,0.0759109,0.157126,0.198561,0.245839,0.287252,0.275311,0.232808,0.187952,0.199463,0.222192,0.25455,0.268966,0.281882,0.263906,0.237289,0.150744
HITL,2,40,20,29,0.845617,3.77354,3.43384,0.30041,0.277791,0.0759109,0.153035,0.196418,0.25397,0.290285,0.3,0.233981,0.177696,0.194232,0.219156,0.270151,0.25985,0.274686,0.268847,0.248296,0.152603
HITL,2,40,20,30,0.901983,3.77354,3.44914,0.320455,0.27848,0.0759109,0.15,0.20365,0.238028,0.29761,0.278889,0.243644,0.18596,0.183819,0.225338,0.265298,0.261234,0.281663,0.269063,0.234446,0.15
HITL,2,40,20,31,2.69792,3.58486,3.14063,0.959144,0.256211,0.0759109,0.15,0.205424,0.246665,0.28871,0.281586,0.237661,0.190907,0.18785,0.227742,0.250473,0.265178,0.269116,0.274479,0.245701,0.15
HITL,2,40,20,32,2.31432,3.77354,3.41605,0.822725,0.27699,0.0759109,0.154773,0.211976,0.232029,0.288101,0.270116,0.238466,0.179569,0.198456,0.229285,0.263802,0.268024,0.285351,0.277654,0.242856,0.15
HITL,2,40,20,33,0.703983,3.77354,3.32812,0.250041,0.273033,0.0759109,0.153342,0.205605,0.240652,0.266817,0.2876,0.251684,0.187555,0.2155,0.207493,0.249474,0.256296,0.285882,0.271749,0.237645,0.160376
HITL,2,40,20,34,2.57623,3.77354,3.38796,0.91587,0.275727,0.0759109,0.150795,0.198917,0.256031,0.3,0.28446,0.254718,0.172904,0.189109,0.217145,0.270206,0.274395,0.283446,0.271101,0.23629,0.150493
HITL,2,40,20,35,2.52251,3.77354,3.4105,0.896764,0.276741,0.0759109,0.15,0.199315,0.245043,0.295087,0.266638,0.240266,0.181486,0.202491,0.227568,0.251171,0.260609,0.277017,0.271889,0.238999,0.152801
HITL,2,40,20,36,0.827402,3.77354,3.49073,0.293932,0.280351,0.0759109,0.15615,0.189741,0.240341,0.291765,0.270571,0.25919,0.187909,0.202485,0.218863,0.265873,0.263891,0.273008,0.270721,0.2508,0.15
HITL,2,40,20,37,2.53639,3.77354,3.21968,0.901702,0.268154,0.0759109,0.15,0.198151,0.257621,0.295757,0.282795,0.237414,0.173631,0.18045,0.227501,0.2576,0.282824,0.279113,0.267555,0.233571,0.153219
HITL,2,40,20,38,2.40299,3.77354,3.35541,0.854258,0.274261,0.0759109,0.15,0.212208,0.241651,0.28851,0.285306,0.249882,0.176407,0.20971,0.224494,0.255964,0.272098,0.278887,0.265575,0.241533,0.153714
HITL,2,40,20,39,2.8128,3.58486,3.05264,1,0.252251,0.0759109,0.15,0.195401,0.256861,0.293603,0.287093,0.240644,0.195432,0.197663,0.225809,0.252685,0.270901,0.298284,0.275432,0.252475,0.151492
HITL,2,40,20,40,2.25635,3.58486,3.1849,0.80211,0.258203,0.0759109,0.157308,0.220759,0.238333,0.27317,0.271657,0.239576,0.188461,0.195642,0.227097,0.262328,0.267749,0.274524,0.273356,0.24642,0.152307
HITL,2,40,20,41,0.926288,3.77354,3.31852,0.329099,0.272602,0.0759109,0.15,0.199959,0.252909,0.279914,0.281862,0.247569,0.186115,0.191888,0.221346,0.254205,0.269429,0.267775,0.268229,0.250299,0.153938
HITL,2,40,20,42,2.62254,3.58486,3.2237,0.932338,0.259949,0.0759109,0.15,0.203701,0.238075,0.290863,0.279171,0.236562,0.186457,0.193851,0.223108,0.257289,0.268512,0.274024,0.268474,0.246746,0.15
HITL,2,40,20,43,2.31602,3.77354,3.25682,0.823331,0.269825,0.0759109,0.15,0.198389,0.245542,0.299684,0.277376,0.24005,0.180543,0.175218,0.226989,0.251897,0.276728,0.281724,0.262083,0.244069,0.157381
HITL,2,40,20,44,2.40679,3.77354,3.3966,0.855612,0.276115,0.0759109,0.15,0.196573,0.230221,0.288334,0.273328,0.254368,0.182552,0.193614,0.221212,0.251661,0.265119,0.272856,0.273007,0.235306,0.152224
HITL,2,40,20,45,2.16057,3.77354,3.43983,0.768048,0.27806,0.0759109,0.159048,0.204157,0.253589,0.286454,0.275892,0.239242,0.176674,0.191095,0.213113,0.250294,0.257936,0.277821,0.274497,0.234407,0.151476
HITL,2,40,20,46,0.863236,3.77354,3.36985,0.306676,0.274911,0.0759109,0.150841,0.210223,0.237449,0.285138,0.278622,0.233416,0.197264,0.213976,0.215802,0.257501,0.262146,0.261624,0.271748,0.243864,0.151928
HITL,2,40,20,47,0.86509,3.77354,3.24341,0.307335,0.269222,0.0759109,0.150074,0.213681,0.249057,0.298103,0.283752,0.22589,0.17603,0.18301,0.225018,0.255954,0.270935,0.254463,0.277245,0.25112,0.150314
HITL,2,40,20,48,2.45278,3.77354,3.41081,0.871965,0.276755,0.0759109,0.15,0.202088,0.235344,0.3,0.273854,0.246696,0.192159,0.202887,0.212044,0.256714,0.265923,0.289369,0.275629,0.243365,0.151467
HITL,2,40,20,49,2.4108,3.77354,3.30003,0.857038,0.271769,0.0759109,0.156888,0.206468,0.243021,0.281467,0.281274,0.238823,0.184497,0.217997,0.22475,0.244796,0.265231,0.276996,0.28248,0.243013,0.15
HITL,2,40,20,50,2.68174,3.77354,3.30617,0.953391,0.272046,0.0759109,0.15,0.200371,0.246242,0.3,0.280037,0.238168,0.178202,0.193718,0.216033,0.270447,0.28657,0.279523,0.270646,0.221933,0.150109
HITL,2,40,20,51,2.19865,3.77354,3.37908,0.78159,0.275327,0.0759109,0.158283,0.19967,0.241788,0.297342,0.265436,0.241087,0.177553,0.185856,0.213213,0.269803,0.285173,0.283756,0.268413,0.233338,0.151212
HITL,2,40,20,52,2.3858,3.77354,3.375,0.848145,0.275143,0.0759109,0.15268,0.201552,0.244675,0.283824,0.278637,0.240631,0.170582,0.180967,0.221918,0.26273,0.27251,0.287587,0.262661,0.242721,0.152046
HITL,2,40,20,53,2.72376,3.58486,3.12429,0.968334,0.255476,0.0759109,0.15,0.203303,0.243512,0.287358,0.27634,0.241343,0.17467,0.187707,0.226378,0.263536,0.281319,0.289651,0.278063,0.248383,0.150255
HITL,2,40,20,54,2.79485,3.77354,3.26279,0.993615,0.270094,0.0759109,0.15,0.204663,0.253103,0.3,0.285885,0.243617,0.175778,0.195498,0.222866,0.264813,0.285225,0.290797,0.272509,0.232055,0.151164
HITL,2,40,20,55,2.73869,3.58486,3.12145,0.973644,0.255348,0.0759109,0.15,0.207582,0.244589,0.267662,0.285016,0.244695,0.190992,0.205387,0.230501,0.259354,0.265952,0.280325,0.274848,0.236007,0.15
HITL,2,40,20,56,0.802618,3.77354,3.45434,0.285118,0.278714,0.0759109,0.154062,0.21497,0.23888,0.284738,0.288029,0.238562,0.184656,0.210676,0.219092,0.258604,0.255079,0.276058,0.270706,0.242591,0.152298
HITL,2,40,20,57,0.889868,3.77354,3.46892,0.316147,0.27937,0.0759109,0.15,0.187157,0.245462,0.290825,0.277328,0.256093,0.177382,0.190239,0.214184,0.271331,0.266668,0.276603,0.275176,0.242704,0.150332
HITL,2,40,20,58,2.27289,3.77354,3.47793,0.807993,0.279775,0.0759109,0.150761,0.190557,0.231673,0.289816,0.272127,0.238314,0.174021,0.193786,0.213797,0.256197,0.260014,0.28185,0.261736,0.252227,0.15
HITL,2,40,20,59,2.34703,3.77354,3.37808,0.834359,0.275282,0.0759109,0.150679,0.184814,0.245774,0.288004,0.275502,0.235805,0.196795,0.186586,0.213393,0.253309,0.258514,0.282127,0.263154,0.241062,0.152782
HITL,2,40,20,60,0.595043,3.58486,3.10069,0.211298,0.254414,0.0759109,0.150509,0.18991,0.242545,0.3,0.3,0.241364,0.182215,0.186116,0.214041,0.256559,0.277622,0.273651,0.277075,0.251284,0.15
HITL,2,40,20,61,2.4356,3.77354,3.29699,0.865858,0.271633,0.0759109,0.152048,0.210297,0.24646,0.286026,0.275051,0.233276,0.170287,0.183793,0.212767,0.254802,0.278436,0.270547,0.268528,0.253663,0.15
HITL,2,40,20,62,1.94789,3.77354,3.39115,0.692412,0.27587,0.0759109,0.151922,0.210198,0.248504,0.28729,0.280097,0.243026,0.173129,0.214737,0.2156,0.25292,0.259807,0.289264,0.275628,0.247187,0.162192
HITL,2,40,20,63,0.792227,3.77354,3.2075,0.281423,0.267606,0.0759109,0.154932,0.195671,0.249191,0.293446,0.297942,0.235613,0.174215,0.189207,0.225714,0.257891,0.286008,0.271662,0.274756,0.236753,0.160395
HITL,2,40,20,64,2.61845,3.77354,3.31635,0.930882,0.272504,0.0759109,0.153516,0.201275,0.251442,0.299553,0.292135,0.242443,0.179618,0.182758,0.217522,0.26193,0.279321,0.281314,0.26433,0.243505,0.15
HITL,2,40,20,65,2.39165,3.77354,3.33079,0.850225,0.273154,0.0759109,0.15,0.194213,0.236907,0.29283,0.278503,0.232664,0.188708,0.185713,0.222293,0.256339,0.271935,0.267002,0.264463,0.253247,0.155945
