exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19
noHITL,1,0,78,6,0.0237978,,0.742266,0,0.28133,0.289203,0.369494,0.344208,0.4,0.393744,0.4,0.379287,0.4,0.35201,0.331662,0.250666,0.31125,0.4,0.297809,0.246067,0.3258,0.385647,0.4,0.4,0.169502
noHITL,1,0,78,7,0.0200105,,0.585108,0,0.28133,0.235672,0.280983,0.4,0.347998,0.394708,0.4,0.36428,0.4,0.289179,0.225972,0.291073,0.306298,0.4,0.29652,0.249468,0.301178,0.358973,0.365146,0.4,0.110941
noHITL,1,0,78,8,0.0218339,,0.660774,0,0.28133,0.211367,0.341103,0.359331,0.372225,0.359897,0.364386,0.395093,0.381902,0.353038,0.231452,0.1673,0.369594,0.399009,0.336761,0.163181,0.244359,0.394481,0.375504,0.4,0.1
noHITL,1,0,78,9,0.024382,,0.766507,0,0.28133,0.39206,0.4,0.4,0.385682,0.360075,0.380456,0.374565,0.4,0.4,0.305911,0.238566,0.253813,0.367394,0.302624,0.236407,0.307546,0.398731,0.4,0.387847,0.201429
noHITL,1,0,78,10,0.0234179,,0.726501,0,0.28133,0.177269,0.358094,0.389384,0.4,0.355508,0.381959,0.383099,0.397231,0.386647,0.229982,0.222788,0.359064,0.4,0.365668,0.265988,0.300498,0.370426,0.4,0.4,0.212008
noHITL,1,0,78,11,0.0255564,,0.815243,0,0.28133,0.253939,0.399553,0.381544,0.375458,0.373777,0.4,0.38346,0.4,0.393244,0.285857,0.1818,0.290796,0.373926,0.340435,0.220129,0.300828,0.4,0.387019,0.390212,0.161775
noHITL,1,0,78,12,0.0251227,,0.797246,0,0.28133,0.234775,0.371811,0.4,0.392593,0.4,0.4,0.4,0.4,0.4,0.26034,0.225136,0.340409,0.4,0.348721,0.234216,0.256201,0.395361,0.388375,0.338453,0.1
noHITL,1,0,78,13,0.0243725,,0.766116,0,0.28133,0.288931,0.368679,0.367498,0.34284,0.361049,0.369878,0.39188,0.379098,0.4,0.317795,0.181387,0.300293,0.4,0.307333,0.177468,0.324758,0.370204,0.395199,0.4,0.100508
noHITL,1,0,78,14,0.0214959,,0.646749,0,0.28133,0.271318,0.360568,0.4,0.4,0.370964,0.4,0.4,0.329978,0.4,0.343469,0.286173,0.26247,0.350068,0.381137,0.14619,0.304025,0.322691,0.4,0.349562,0.104202
noHITL,1,0,78,15,0.0223255,,0.681173,0,0.28133,0.212568,0.367553,0.4,0.353874,0.375258,0.359789,0.384326,0.4,0.3192,0.280007,0.193817,0.341511,0.372796,0.29603,0.206698,0.301758,0.35467,0.371251,0.4,0.10204
noHITL,1,0,78,16,0.0263747,,0.849198,0,0.28133,0.231016,0.35932,0.4,0.4,0.4,0.4,0.4,0.4,0.323558,0.26855,0.222848,0.378446,0.4,0.37185,0.167027,0.263687,0.325243,0.4,0.4,0.1
noHITL,1,0,78,17,0.0222808,,0.679316,0,0.28133,0.311756,0.4,0.381884,0.330446,0.386198,0.4,0.4,0.343284,0.4,0.366495,0.200133,0.26678,0.33297,0.298317,0.187555,0.303641,0.35927,0.4,0.4,0.174866
noHITL,1,0,78,18,0.0275516,,0.898035,0,0.28133,0.25151,0.368721,0.395409,0.4,0.384439,0.4,0.384314,0.4,0.367362,0.278461,0.192912,0.285517,0.392339,0.293435,0.198913,0.249679,0.343843,0.4,0.4,0.190231
noHITL,1,0,78,19,0.0237422,,0.739958,0,0.28133,0.328122,0.4,0.377674,0.379325,0.37745,0.391014,0.393616,0.4,0.4,0.346123,0.225607,0.275848,0.376845,0.350157,0.203416,0.252781,0.372779,0.4,0.387246,0.178931
noHITL,1,0,78,20,0.0222621,,0.678541,0,0.28133,0.300601,0.4,0.383374,0.360309,0.371042,0.377222,0.330535,0.387061,0.4,0.234931,0.208233,0.24464,0.4,0.360498,0.187926,0.306621,0.392295,0.4,0.4,0.1
noHITL,1,0,78,21,0.0209751,,0.625135,0,0.28133,0.26842,0.341433,0.4,0.330963,0.4,0.4,0.297269,0.396164,0.320796,0.319596,0.194184,0.373698,0.4,0.364058,0.207229,0.286921,0.382809,0.4,0.4,0.147828
noHITL,1,0,78,22,0.0227695,,0.699599,0,0.28133,0.224027,0.378006,0.367123,0.4,0.377752,0.387937,0.362163,0.4,0.4,0.326715,0.18621,0.361004,0.366915,0.356017,0.190514,0.293779,0.3587,0.4,0.4,0.123662
noHITL,1,0,78,23,0.0210416,,0.627898,0,0.28133,0.240602,0.4,0.374104,0.392305,0.356302,0.308694,0.366705,0.4,0.4,0.297014,0.336865,0.294913,0.4,0.383702,0.182896,0.273553,0.4,0.35834,0.382228,0.243912
noHITL,1,0,78,24,0.0236135,,0.734619,0,0.28133,0.237902,0.352301,0.4,0.4,0.4,0.389309,0.380632,0.392019,0.342009,0.236773,0.224368,0.362536,0.372101,0.353282,0.239365,0.294352,0.366857,0.4,0.35843,0.214656
noHITL,1,0,78,25,0.0205736,,0.608476,0,0.28133,0.303543,0.367583,0.395753,0.34689,0.37202,0.348949,0.394405,0.344478,0.291327,0.2413,0.174572,0.370921,0.385963,0.371743,0.17485,0.264327,0.307994,0.393379,0.360747,0.120232
noHITL,1,0,78,26,0.021319,,0.639406,0,0.28133,0.246123,0.4,0.4,0.393593,0.3434,0.364487,0.328419,0.4,0.353061,0.348026,0.231988,0.293142,0.4,0.37692,0.205558,0.287164,0.392943,0.383268,0.36734,0.231771
noHITL,1,0,78,27,0.0224949,,0.688202,0,0.28133,0.259477,0.370414,0.323017,0.348896,0.4,0.397615,0.399846,0.355573,0.371449,0.310037,0.284422,0.368408,0.397952,0.285766,0.198658,0.256841,0.381587,0.4,0.334689,0.20617
noHITL,1,0,78,28,0.0238848,,0.745879,0,0.28133,0.332489,0.320881,0.376179,0.4,0.4,0.4,0.381965,0.383008,0.359202,0.221992,0.167324,0.273536,0.371727,0.363296,0.213331,0.30936,0.4,0.4,0.389309,0.133941
noHITL,1,0,78,29,0.0238323,,0.743698,0,0.28133,0.328431,0.4,0.4,0.4,0.4,0.370732,0.390099,0.370745,0.375677,0.242863,0.17273,0.4,0.4,0.342131,0.227994,0.332744,0.3717,0.392556,0.391195,0.160311
noHITL,1,0,78,30,0.0224977,,0.688317,0,0.28133,0.256373,0.353124,0.4,0.372458,0.356674,0.398763,0.382228,0.4,0.385979,0.274148,0.277846,0.330919,0.397788,0.317952,0.313645,0.28408,0.4,0.4,0.4,0.14657
noHITL,1,0,78,31,0.0226781,,0.695803,0,0.28133,0.248231,0.336978,0.379112,0.345656,0.343702,0.4,0.4,0.4,0.393063,0.318398,0.160343,0.32498,0.389085,0.4,0.179359,0.227824,0.382599,0.4,0.4,0.164926
noHITL,1,0,78,32,0.0224373,,0.685812,0,0.28133,0.274445,0.36168,0.4,0.359577,0.353923,0.353536,0.4,0.383033,0.381723,0.228452,0.200954,0.327395,0.373888,0.288456,0.214464,0.287878,0.4,0.4,0.4,0.106552
noHITL,1,0,78,33,0.0193011,,0.555672,0,0.28133,0.30229,0.276921,0.4,0.384181,0.4,0.4,0.370908,0.371322,0.308779,0.26394,0.144976,0.304074,0.390972,0.280214,0.231498,0.32206,0.344096,0.345251,0.4,0.13447
noHITL,1,0,78,34,0.0239057,,0.746746,0,0.28133,0.238581,0.394629,0.364417,0.36395,0.4,0.4,0.351273,0.376348,0.386515,0.352135,0.219903,0.368673,0.399744,0.340756,0.264588,0.280122,0.356125,0.4,0.4,0.114533
noHITL,1,0,78,35,0.0217082,,0.655559,0,0.28133,0.299909,0.4,0.4,0.299762,0.345842,0.370112,0.4,0.322488,0.345842,0.275674,0.206227,0.345741,0.385005,0.376175,0.200039,0.308853,0.362338,0.4,0.4,0.1
noHITL,1,0,78,36,0.0251412,,0.798013,0,0.28133,0.309381,0.397463,0.378406,0.391436,0.375282,0.37955,0.4,0.4,0.355387,0.345511,0.286859,0.372208,0.4,0.366144,0.177083,0.314905,0.4,0.4,0.4,0.116127
noHITL,1,0,78,37,0.0256491,,0.819089,0,0.28133,0.232786,0.4,0.4,0.4,0.398389,0.373692,0.4,0.398329,0.399136,0.331596,0.222925,0.341634,0.4,0.374033,0.156256,0.288652,0.358408,0.386247,0.377574,0.165551
noHITL,1,0,78,38,0.0245635,,0.774041,0,0.28133,0.235466,0.373795,0.375777,0.4,0.4,0.382924,0.4,0.383999,0.355287,0.284402,0.176626,0.312333,0.355783,0.392037,0.221763,0.291955,0.36724,0.380417,0.4,0.140157
noHITL,1,0,78,39,0.0233864,,0.725194,0,0.28133,0.323484,0.37834,0.4,0.382183,0.4,0.368149,0.386699,0.383342,0.389053,0.295643,0.150003,0.322802,0.4,0.370835,0.189864,0.241207,0.339716,0.350498,0.4,0.1
noHITL,1,0,79,0,0.0300089,,1,0,0.262049,0.268717,0.39432,0.4,0.397573,0.4,0.4,0.4,0.4,0.382017,0.325538,0.270612,0.337706,0.4,0.331763,0.199323,0.290948,0.388572,0.4,0.392732,0.180747
noHITL,1,0,79,1,0.0296452,,0.983036,0,0.262049,0.230654,0.382026,0.4,0.4,0.4,0.396488,0.4,0.4,0.371075,0.30466,0.22195,0.315641,0.4,0.334481,0.220656,0.275443,0.35211,0.4,0.4,0.133119
noHITL,1,0,79,2,0.00857046,,0,0,0.262049,0.140832,0.337462,0.387347,0.152019,0.17073,0.150769,0.243666,0.383616,0.358377,0.130317,0.212183,0.153183,0.133679,0.204086,0.110374,0.186852,0.22845,0.298123,0.247454,0.355427
noHITL,1,0,79,3,0.0115421,,0.138614,0,0.262049,0.286906,0.297973,0.325556,0.372805,0.306829,0.104518,0.314463,0.275115,0.217252,0.364465,0.1894,0.357709,0.387677,0.34708,0.201293,0.209413,0.339036,0.226693,0.131038,0.107144
noHITL,1,0,79,4,0.00916189,,0.0275878,0,0.262049,0.203146,0.231051,0.111536,0.36688,0.333947,0.23034,0.357851,0.295526,0.141849,0.157824,0.313154,0.170414,0.256108,0.249308,0.331969,0.128104,0.184729,0.393041,0.380262,0.202301
noHITL,1,0,79,5,0.00858349,,0.00060792,0,0.262049,0.362393,0.366621,0.235172,0.236169,0.10572,0.172962,0.367069,0.363101,0.379469,0.121053,0.122024,0.150511,0.133312,0.229777,0.243511,0.350281,0.197914,0.298102,0.178035,0.136237
noHITL,1,0,79,6,0.0220802,,0.630166,0,0.262049,0.198737,0.378874,0.339251,0.399387,0.395888,0.4,0.390703,0.351271,0.388952,0.317404,0.323105,0.383503,0.4,0.358647,0.267427,0.290492,0.341946,0.363247,0.358778,0.126632
noHITL,1,0,79,7,0.022287,,0.63981,0,0.262049,0.249266,0.4,0.4,0.395043,0.382353,0.4,0.334521,0.372035,0.378736,0.306574,0.265004,0.284348,0.380816,0.335505,0.203506,0.300194,0.375097,0.381856,0.4,0.250595
noHITL,1,0,79,8,0.0232356,,0.68406,0,0.262049,0.228921,0.335115,0.4,0.383798,0.344031,0.381913,0.377273,0.4,0.360799,0.266587,0.182903,0.334408,0.392302,0.363785,0.224767,0.277405,0.370961,0.372838,0.38771,0.173261
noHITL,1,0,79,9,0.0243942,,0.738101,0,0.262049,0.237118,0.39206,0.4,0.395391,0.394538,0.4,0.4,0.362692,0.329765,0.250255,0.269397,0.381427,0.371548,0.321339,0.1,0.261279,0.354551,0.4,0.387986,0.175628
noHITL,1,0,79,10,0.022131,,0.632536,0,0.262049,0.247635,0.390223,0.4,0.4,0.4,0.376941,0.4,0.4,0.335187,0.333707,0.23645,0.272225,0.4,0.341001,0.217708,0.227844,0.363625,0.4,0.370645,0.172661
noHITL,1,0,79,11,0.0234521,,0.694156,0,0.262049,0.227389,0.36835,0.362022,0.383412,0.371031,0.366627,0.4,0.4,0.4,0.295902,0.241883,0.307119,0.4,0.383728,0.275648,0.243225,0.341179,0.364874,0.396811,0.1
noHITL,1,0,79,12,0.0231041,,0.677923,0,0.262049,0.225157,0.394401,0.4,0.4,0.345406,0.351765,0.4,0.4,0.395733,0.335585,0.251923,0.286629,0.380925,0.297116,0.191743,0.313249,0.331707,0.4,0.38796,0.199096
noHITL,1,0,79,13,0.0239873,,0.71912,0,0.262049,0.289432,0.383931,0.397666,0.4,0.4,0.398536,0.4,0.4,0.4,0.312368,0.272652,0.297005,0.393597,0.4,0.19082,0.32212,0.354302,0.4,0.379556,0.223926
noHITL,1,0,79,14,0.0274176,,0.879132,0,0.262049,0.197691,0.4,0.4,0.4,0.372364,0.4,0.4,0.4,0.372706,0.322785,0.265015,0.386441,0.4,0.387053,0.166745,0.277018,0.375911,0.4,0.4,0.113381
noHITL,1,0,79,15,0.0232316,,0.683871,0,0.262049,0.215767,0.4,0.336809,0.370176,0.391739,0.4,0.394774,0.4,0.38535,0.385908,0.171302,0.378872,0.4,0.273376,0.197387,0.246552,0.4,0.4,0.395756,0.192363
noHITL,1,0,79,16,0.023382,,0.690888,0,0.262049,0.286668,0.359856,0.4,0.334338,0.4,0.396012,0.4,0.375913,0.38019,0.354969,0.298497,0.34905,0.392353,0.339755,0.222305,0.233701,0.4,0.4,0.386145,0.139695
noHITL,1,0,79,17,0.0246837,,0.751605,0,0.262049,0.252466,0.396375,0.382821,0.382514,0.4,0.4,0.4,0.4,0.370185,0.24518,0.157368,0.292402,0.397897,0.371439,0.187729,0.191123,0.332635,0.4,0.398302,0.216131
noHITL,1,0,79,18,0.0210047,,0.579996,0,0.262049,0.220401,0.361602,0.383647,0.4,0.377802,0.4,0.350367,0.392935,0.297571,0.34521,0.24183,0.369288,0.4,0.4,0.120969,0.279073,0.320106,0.388714,0.4,0.138865
noHITL,1,0,79,19,0.023634,,0.702641,0,0.262049,0.246484,0.359789,0.4,0.36633,0.374977,0.363734,0.385154,0.4,0.373301,0.327284,0.213256,0.31022,0.389211,0.4,0.169546,0.356599,0.377945,0.4,0.380197,0.262445
noHITL,1,0,79,20,0.0250206,,0.76732,0,0.262049,0.226027,0.379384,0.4,0.367429,0.4,0.4,0.4,0.37023,0.375948,0.274311,0.230299,0.337423,0.380536,0.300214,0.217717,0.318133,0.4,0.391257,0.4,0.183072
noHITL,1,0,79,21,0.0247696,,0.755615,0,0.262049,0.21992,0.4,0.390411,0.358424,0.373047,0.4,0.4,0.4,0.351807,0.275692,0.230337,0.277391,0.4,0.32773,0.228339,0.235929,0.346417,0.4,0.4,0.165831
noHITL,1,0,79,22,0.024645,,0.749803,0,0.262049,0.222291,0.389436,0.392175,0.366088,0.39405,0.4,0.389131,0.397128,0.4,0.232166,0.17856,0.304494,0.4,0.4,0.108492,0.221574,0.311866,0.4,0.4,0.178871
noHITL,1,0,79,23,0.0220492,,0.62872,0,0.262049,0.23823,0.4,0.4,0.328234,0.370691,0.4,0.386802,0.32007,0.370129,0.24192,0.200618,0.328738,0.4,0.394205,0.124843,0.194533,0.30005,0.390907,0.4,0.116306
noHITL,1,0,79,24,0.026789,,0.849808,0,0.262049,0.245402,0.348602,0.377815,0.4,0.4,0.384534,0.4,0.4,0.4,0.310532,0.281633,0.368897,0.4,0.312324,0.186192,0.268242,0.364935,0.378596,0.4,0.171787
noHITL,1,0,79,25,0.023329,,0.688418,0,0.262049,0.232089,0.382182,0.395966,0.334244,0.4,0.4,0.4,0.4,0.4,0.358888,0.207064,0.305633,0.4,0.304127,0.271913,0.289506,0.327928,0.360085,0.361268,0.128448
noHITL,1,0,79,26,0.0259225,,0.809389,0,0.262049,0.209525,0.4,0.4,0.380612,0.4,0.4,0.4,0.4,0.4,0.326815,0.311163,0.318625,0.4,0.293401,0.152839,0.27476,0.361516,0.381464,0.350072,0.146039
noHITL,1,0,79,27,0.0233863,,0.69109,0,0.262049,0.201006,0.305361,0.389164,0.4,0.373818,0.4,0.39982,0.4,0.313317,0.292511,0.232768,0.348287,0.4,0.35161,0.149127,0.267156,0.319923,0.4,0.375091,0.176016
noHITL,1,0,79,28,0.0251093,,0.771456,0,0.262049,0.251663,0.359785,0.4,0.384426,0.377227,0.4,0.4,0.381512,0.343607,0.31456,0.183766,0.313041,0.4,0.32656,0.194197,0.269305,0.370737,0.375578,0.4,0.168902
noHITL,1,0,79,29,0.0223832,,0.644299,0,0.262049,0.237737,0.393531,0.4,0.4,0.4,0.350498,0.368174,0.4,0.359066,0.315666,0.246445,0.352039,0.373862,0.323684,0.106004,0.300739,0.35894,0.377147,0.347262,0.200086
noHITL,1,0,79,30,0.0232073,,0.682738,0,0.262049,0.178924,0.346813,0.388403,0.378852,0.4,0.4,0.4,0.4,0.365449,0.334507,0.272228,0.331922,0.367237,0.374945,0.142848,0.300592,0.365559,0.360444,0.4,0.173013
noHITL,1,0,79,31,0.0206773,,0.564728,0,0.262049,0.271769,0.4,0.4,0.383713,0.372567,0.38876,0.4,0.346273,0.368116,0.251089,0.254567,0.322987,0.349235,0.353523,0.216489,0.259497,0.346659,0.397376,0.398673,0.193531
noHITL,1,0,79,32,0.0214036,,0.598604,0,0.262049,0.205438,0.39317,0.4,0.369343,0.4,0.4,0.39832,0.376491,0.375189,0.245289,0.255088,0.26713,0.383163,0.31782,0.254419,0.241029,0.370452,0.4,0.378259,0.199421
noHITL,1,0,79,33,0.0242732,,0.73246,0,0.262049,0.249499,0.384714,0.4,0.4,0.388325,0.399238,0.4,0.386821,0.352599,0.328797,0.221161,0.356683,0.4,0.392669,0.130472,0.271489,0.340347,0.383978,0.375182,0.134328
noHITL,1,0,79,34,0.0227219,,0.660096,0,0.262049,0.212564,0.364211,0.4,0.386455,0.4,0.4,0.369052,0.4,0.309496,0.242721,0.211549,0.348026,0.4,0.384951,0.144093,0.255696,0.375658,0.31491,0.4,0.146383
noHITL,1,0,79,35,0.0216498,,0.610089,0,0.262049,0.219972,0.386787,0.356587,0.4,0.334893,0.377203,0.39703,0.4,0.284008,0.268547,0.257014,0.371768,0.4,0.341289,0.162031,0.258266,0.320256,0.366106,0.4,0.139287
noHITL,1,0,79,36,0.025902,,0.808435,0,0.262049,0.239576,0.395235,0.4,0.365008,0.394812,0.389935,0.38109,0.38017,0.357242,0.322404,0.168306,0.27457,0.4,0.351288,0.184924,0.293661,0.4,0.4,0.4,0.1
noHITL,1,0,79,37,0.0217585,,0.61516,0,0.262049,0.22345,0.316988,0.378218,0.4,0.382834,0.390672,0.37327,0.4,0.326005,0.317575,0.147691,0.34242,0.390758,0.390838,0.158108,0.269648,0.350047,0.393959,0.4,0.18579
noHITL,1,0,79,38,0.0238588,,0.713131,0,0.262049,0.208112,0.342415,0.398296,0.385023,0.384531,0.39677,0.4,0.4,0.393312,0.392354,0.222563,0.386215,0.393268,0.302331,0.142566,0.308808,0.329337,0.4,0.358446,0.116737
noHITL,1,0,79,39,0.0209233,,0.576202,0,0.262049,0.250921,0.36192,0.378892,0.393727,0.334153,0.4,0.4,0.392604,0.354284,0.354775,0.18356,0.341615,0.4,0.348081,0.22345,0.260886,0.294817,0.382568,0.362324,0.166825
noHITL,1,0,80,0,0.0300089,,1,0,0.26771,0.268717,0.39432,0.4,0.397573,0.4,0.4,0.4,0.4,0.382017,0.325538,0.270612,0.337706,0.4,0.331763,0.199323,0.290948,0.388572,0.4,0.392732,0.180747
noHITL,1,0,80,1,0.0296452,,0.983546,0,0.26771,0.230654,0.382026,0.4,0.4,0.4,0.396488,0.4,0.4,0.371075,0.30466,0.22195,0.315641,0.4,0.334481,0.220656,0.275443,0.35211,0.4,0.4,0.133119
noHITL,1,0,80,2,0.0101548,,0.101742,0,0.26771,0.192013,0.295085,0.213223,0.243297,0.325565,0.313235,0.171523,0.273581,0.393755,0.23142,0.306164,0.366359,0.22511,0.100171,0.349975,0.338135,0.189876,0.374136,0.104843,0.153005
noHITL,1,0,80,3,0.0114583,,0.160718,0,0.26771,0.140286,0.333928,0.382098,0.180187,0.123202,0.317828,0.333745,0.219336,0.31529,0.301632,0.390487,0.292229,0.336931,0.22644,0.280593,0.255075,0.392757,0.253434,0.124222,0.213708
noHITL,1,0,80,4,0.00790598,,0,0,0.26771,0.293117,0.128603,0.350278,0.106927,0.145955,0.103097,0.281941,0.26976,0.314691,0.117704,0.10908,0.301903,0.345281,0.345316,0.241242,0.262568,0.108466,0.205094,0.265403,0.258656
noHITL,1,0,80,5,0.00978057,,0.0848119,0,0.26771,0.35941,0.189307,0.266121,0.184022,0.198418,0.13795,0.320053,0.397401,0.384113,0.1095,0.314077,0.280861,0.368589,0.236012,0.16864,0.183792,0.164747,0.163769,0.385587,0.10621
noHITL,1,0,80,6,0.0206901,,0.578391,0,0.26771,0.215497,0.323804,0.347306,0.397055,0.358306,0.381015,0.395748,0.4,0.4,0.280863,0.279522,0.4,0.4,0.4,0.171159,0.225755,0.370229,0.37437,0.330801,0.153385
noHITL,1,0,80,7,0.0215946,,0.619313,0,0.26771,0.205223,0.4,0.4,0.4,0.384409,0.4,0.393957,0.341983,0.354736,0.304075,0.286312,0.291383,0.373756,0.297856,0.229623,0.310421,0.337532,0.371226,0.325521,0.122922
noHITL,1,0,80,8,0.0261247,,0.824269,0,0.26771,0.206001,0.322869,0.4,0.36731,0.4,0.345666,0.4,0.4,0.4,0.33527,0.259236,0.327854,0.4,0.309151,0.23889,0.279423,0.389202,0.4,0.340174,0.135434
noHITL,1,0,80,9,0.0245825,,0.754495,0,0.26771,0.213764,0.4,0.39276,0.4,0.345362,0.4,0.389904,0.4,0.4,0.323224,0.239645,0.28396,0.367467,0.4,0.156199,0.22441,0.381549,0.39441,0.4,0.130243
noHITL,1,0,80,10,0.0211872,,0.600881,0,0.26771,0.234705,0.353761,0.4,0.3507,0.387262,0.356749,0.357275,0.4,0.4,0.268438,0.218639,0.344339,0.4,0.304832,0.130643,0.330996,0.328461,0.373434,0.4,0.154914
noHITL,1,0,80,11,0.0251115,,0.778429,0,0.26771,0.214974,0.4,0.4,0.39116,0.389938,0.4,0.397952,0.395487,0.396744,0.285895,0.18255,0.344918,0.370429,0.376763,0.197953,0.261704,0.399368,0.396066,0.4,0.148666
noHITL,1,0,80,12,0.0234958,,0.705329,0,0.26771,0.199721,0.386586,0.397599,0.389597,0.398892,0.351314,0.393069,0.384848,0.4,0.374998,0.164451,0.323376,0.360631,0.283533,0.176015,0.263662,0.328994,0.387157,0.4,0.133758
noHITL,1,0,80,13,0.0256768,,0.804005,0,0.26771,0.231867,0.4,0.4,0.4,0.351642,0.398092,0.395273,0.379738,0.396214,0.352008,0.299493,0.399342,0.4,0.361004,0.130727,0.283321,0.364995,0.4,0.4,0.17619
noHITL,1,0,80,14,0.0255697,,0.799161,0,0.26771,0.154501,0.36494,0.4,0.376146,0.365332,0.391322,0.374276,0.4,0.4,0.306187,0.219863,0.36539,0.4,0.243084,0.153558,0.244986,0.317285,0.4,0.363932,0.142092
noHITL,1,0,80,15,0.023119,,0.688282,0,0.26771,0.170177,0.4,0.39011,0.39332,0.4,0.388105,0.359291,0.4,0.342144,0.339981,0.303042,0.382451,0.382409,0.396737,0.155,0.306479,0.341317,0.4,0.398422,0.125679
noHITL,1,0,80,16,0.0210234,,0.593472,0,0.26771,0.163577,0.367731,0.4,0.4,0.396897,0.373041,0.375601,0.337116,0.4,0.328622,0.316732,0.29152,0.339527,0.368631,0.223936,0.269504,0.378949,0.361413,0.314071,0.158261
noHITL,1,0,80,17,0.0261819,,0.826856,0,0.26771,0.280081,0.4,0.395161,0.4,0.4,0.4,0.384027,0.387743,0.4,0.335409,0.284898,0.354608,0.4,0.243022,0.185512,0.267648,0.4,0.3854,0.392707,0.161407
noHITL,1,0,80,18,0.0277356,,0.89715,0,0.26771,0.145773,0.387226,0.4,0.395842,0.4,0.4,0.4,0.4,0.360693,0.323459,0.259157,0.38714,0.376145,0.326157,0.139399,0.270398,0.4,0.378542,0.294904,0.1
noHITL,1,0,80,19,0.0259001,,0.814105,0,0.26771,0.258066,0.372188,0.4,0.399988,0.39468,0.380692,0.4,0.4,0.372008,0.302548,0.172378,0.378447,0.4,0.388469,0.195052,0.275828,0.387026,0.399566,0.355628,0.122304
noHITL,1,0,80,20,0.0234649,,0.70393,0,0.26771,0.259106,0.39451,0.4,0.381763,0.4,0.36645,0.4,0.360971,0.398007,0.345702,0.299797,0.322969,0.352663,0.330171,0.182253,0.245427,0.350442,0.397927,0.365018,0.137202
noHITL,1,0,80,21,0.024747,,0.761936,0,0.26771,0.198535,0.333316,0.4,0.4,0.379814,0.4,0.4,0.4,0.366028,0.371824,0.27937,0.378632,0.389544,0.329221,0.193026,0.234706,0.396731,0.4,0.396624,0.109242
noHITL,1,0,80,22,0.0229719,,0.681625,0,0.26771,0.249495,0.4,0.384783,0.4,0.380304,0.366479,0.318408,0.4,0.387267,0.329931,0.164551,0.316482,0.386213,0.341524,0.223241,0.272451,0.4,0.38329,0.362743,0.174551
noHITL,1,0,80,23,0.0217007,,0.624113,0,0.26771,0.243202,0.337376,0.331458,0.4,0.370427,0.4,0.375832,0.4,0.356255,0.337201,0.186491,0.281531,0.4,0.33863,0.207555,0.257431,0.319369,0.4,0.354501,0.139799
noHITL,1,0,80,24,0.0231698,,0.69058,0,0.26771,0.279945,0.4,0.4,0.361379,0.4,0.356291,0.364248,0.398236,0.4,0.345865,0.256095,0.320077,0.366392,0.345957,0.1,0.28723,0.4,0.386538,0.331182,0.206161
noHITL,1,0,80,25,0.0247497,,0.762061,0,0.26771,0.19082,0.4,0.4,0.390184,0.35519,0.4,0.4,0.367373,0.318353,0.31466,0.262984,0.381169,0.4,0.339779,0.243314,0.292035,0.4,0.4,0.4,0.14589
noHITL,1,0,80,26,0.0246541,,0.757736,0,0.26771,0.233231,0.396129,0.4,0.384093,0.374148,0.394462,0.4,0.4,0.330902,0.303243,0.298649,0.307033,0.383092,0.335869,0.166605,0.278188,0.361992,0.4,0.347042,0.1
noHITL,1,0,80,27,0.0236414,,0.711918,0,0.26771,0.188429,0.325876,0.4,0.4,0.369022,0.352253,0.4,0.380709,0.392683,0.306526,0.197392,0.372928,0.385684,0.308321,0.190639,0.208785,0.343937,0.4,0.4,0.179332
noHITL,1,0,80,28,0.023396,,0.700813,0,0.26771,0.22792,0.352434,0.4,0.4,0.391559,0.381507,0.342433,0.4,0.326463,0.306001,0.234601,0.4,0.4,0.390973,0.269998,0.247992,0.335884,0.4,0.327141,0.129058
noHITL,1,0,80,29,0.0236661,,0.713034,0,0.26771,0.30194,0.4,0.397452,0.356065,0.4,0.392993,0.377924,0.4,0.380068,0.262478,0.250713,0.371592,0.4,0.322514,0.180186,0.350572,0.4,0.379956,0.4,0.203702
noHITL,1,0,80,30,0.0270785,,0.867423,0,0.26771,0.245461,0.383147,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.339061,0.249868,0.378815,0.369268,0.318732,0.179945,0.318946,0.4,0.385814,0.356265,0.1
noHITL,1,0,80,31,0.0219489,,0.635343,0,0.26771,0.287508,0.308075,0.4,0.4,0.365567,0.349734,0.387523,0.4,0.4,0.290547,0.247343,0.393116,0.397823,0.320858,0.183862,0.197302,0.3557,0.4,0.4,0.167025
noHITL,1,0,80,32,0.0223524,,0.653597,0,0.26771,0.247171,0.357657,0.4,0.358728,0.385294,0.4,0.376232,0.361215,0.36571,0.318821,0.280926,0.381467,0.4,0.378256,0.179822,0.240449,0.360692,0.366428,0.371542,0.153432
noHITL,1,0,80,33,0.0207988,,0.583309,0,0.26771,0.218664,0.311005,0.356024,0.4,0.4,0.346643,0.396056,0.397528,0.391361,0.30544,0.290122,0.271461,0.4,0.312082,0.203445,0.256042,0.33913,0.331693,0.4,0.228829
noHITL,1,0,80,34,0.0255738,,0.799345,0,0.26771,0.208593,0.4,0.4,0.4,0.4,0.4,0.4,0.34668,0.368527,0.335607,0.270079,0.376598,0.4,0.293816,0.166946,0.273908,0.396692,0.329356,0.4,0.1
